,mean,std,2.5q,25q,50q,75q,97.5q,mc err
sv,0.5835913097409073,0.07549911435432753,0.42741520808588884,0.5354935840815176,0.5863959627442482,0.634176868372388,0.7247644634819489,0.002783947067708471
sz(0),0.06525950103875337,0.04721497668005518,0.002536784784075132,0.02600598663180293,0.05705591172610382,0.09602388985744581,0.17254885779396123,0.0011590087920415912
sz(1),0.47195750012368626,0.030201727850119334,0.4107332897696902,0.4516351796109838,0.47323504121129495,0.4929142069025603,0.5287056741095942,0.001190023866653991
st,0.14108508487267546,0.002613423632663911,0.1359625689892125,0.13937266005244067,0.14112060864862758,0.14286567917800108,0.14610990915322797,0.00014489325089124934
t_Intercept,0.4145571650610858,0.012183786050839338,0.39117639555710887,0.4064638280582527,0.414217118610683,0.4224163263981998,0.4395425719291818,0.0001381342801145103
t_Intercept_std,0.04763975323480244,0.010008932020403247,0.03251036224026749,0.040531078310273486,0.04611670353848415,0.052940127225410444,0.07121536238013118,0.00014945571939732562
t_Intercept_subj.S1,0.4210526307861892,0.004077367291735771,0.41301877161587675,0.4183846728272818,0.421117731970077,0.4238079224145526,0.4290109521993729,0.00016444513973853117
t_Intercept_subj.S10,0.4301458112048637,0.0034420495120842274,0.4231320537599558,0.42795044679518873,0.4302197869314384,0.4324028222271405,0.4367546586669739,0.00012118445413903521
t_Intercept_subj.S11,0.39956732803393125,0.004019709230150478,0.3916747218376445,0.39680022297315903,0.39958401249182607,0.4023246222622626,0.40729060134689976,0.0001360797896884165
t_Intercept_subj.S12,0.4495326206353635,0.00418014129455066,0.44114466913482264,0.4467841691591011,0.44952012326584767,0.4524056413144045,0.45755115370258237,0.00018261964842865915
t_Intercept_subj.S13,0.41616874942789145,0.004651925299134242,0.40688685713429346,0.41315925054347447,0.41622984797029433,0.41932376508639013,0.42502929318297056,0.00031103370752116167
t_Intercept_subj.S14,0.47694312072688855,0.004638149777351746,0.46700197897644846,0.47394179889889776,0.47713513223668896,0.48014780241642324,0.48554700793671657,0.0003102332568888025
t_Intercept_subj.S15,0.4816022813638554,0.005280433485754055,0.47086665203707706,0.4781676427270974,0.4817472783526917,0.48523990266376454,0.49150764188567686,0.00016776800963916183
t_Intercept_subj.S16,0.44186836297207127,0.004040650244149577,0.4335578405129365,0.4392009627774671,0.44197810407830895,0.44467719589902016,0.44947357535196086,0.0001297855351790651
t_Intercept_subj.S2,0.4212800329574391,0.0047974621665304055,0.4112213886412111,0.4182744296290104,0.4214278926579834,0.42454831126783854,0.43015398962277224,0.00020598622970478394
t_Intercept_subj.S3,0.43321104350426065,0.004838886980589805,0.42352620574205274,0.42996867445878184,0.4332757273096853,0.436563635475396,0.44253254906587985,0.00018687564099660736
t_Intercept_subj.S4,0.3710794640436837,0.004481270215586579,0.36228028408728685,0.36808064622135644,0.3711205001397167,0.3741666105382809,0.37962852627373794,0.0001604917705925614
t_Intercept_subj.S5,0.42521795187726247,0.005452201182684926,0.41440467751360316,0.42159825862377254,0.4252449680965318,0.4288991050842195,0.43587133369519965,0.0001706484508038464
t_Intercept_subj.S6,0.34289410407359566,0.004897283153222038,0.3326704272853522,0.3397641359820673,0.3430109331162814,0.3461734772535921,0.3521508323407567,0.00015709175631637036
t_Intercept_subj.S7,0.3344965293316436,0.00490321925009751,0.32457481127198917,0.3311826151038283,0.33460682081572257,0.33786517195276966,0.34386054869944416,0.00014040742500194786
t_Intercept_subj.S8,0.41306387414438633,0.004756710865767542,0.4033530564300414,0.4098220043594235,0.41318664644675357,0.4163826172110329,0.4220444614801445,0.00017903021171235617
t_Intercept_subj.S9,0.36577232749810284,0.003952130559832393,0.35779415543221554,0.3631817285955608,0.3658391110648929,0.3685038729075115,0.37319959403105885,0.00012799560794846495
t_SAT,-0.07766560288488067,0.014448142475081176,-0.10620876380572028,-0.08690076180307044,-0.07760836734465516,-0.06840540322164172,-0.048989644648400554,0.00017455868517385537
t_SAT_std,0.05615838240583447,0.011705972557673673,0.03855443039835255,0.04808695499667588,0.05432515327704146,0.06228991377697239,0.08377897119579122,0.00017574697603265005
t_SAT_subj.S1,-0.09171162586479449,0.00476559113497144,-0.10107536622368483,-0.09494959550975385,-0.09163653807515862,-0.08850529634957197,-0.08243078268504557,0.00019461665909672852
t_SAT_subj.S10,-0.026709229775994613,0.004251983621376259,-0.035011996944147174,-0.029585470957532542,-0.02670458596229896,-0.023900827137394203,-0.018202659695841276,0.0001314196990699035
t_SAT_subj.S11,-0.04182380470988694,0.005211415236290093,-0.05199607599555513,-0.04539520806613485,-0.04181391144138108,-0.03828325259521579,-0.03180211628280651,0.00016583683397006688
t_SAT_subj.S12,-0.13347869916138821,0.004350445780829783,-0.14183844285170516,-0.13641834328006483,-0.133539033288486,-0.1305925949597471,-0.12491631944615293,0.00017765977761434904
t_SAT_subj.S13,-0.14274090993256583,0.005095246443525988,-0.1522962674214599,-0.14626936960328282,-0.14265651896336548,-0.13943186793759085,-0.13237876051053699,0.000330057954119155
t_SAT_subj.S14,-0.1202308697859881,0.004915828270131826,-0.12967725192315036,-0.12359332589726381,-0.12041160928115592,-0.11694941741392267,-0.11017125096879259,0.0003221361577906989
t_SAT_subj.S15,-0.0773345498163458,0.006946029993974571,-0.09107069988465535,-0.08198315004050172,-0.07723822846778071,-0.07266032777579964,-0.06366532638723657,0.00021580736174809574
t_SAT_subj.S16,-0.06397373172438507,0.005047906578585502,-0.07387248369060442,-0.06736569458225697,-0.06399121530067671,-0.0605997615150438,-0.053969810504751976,0.00016547085880460293
t_SAT_subj.S2,-0.1503255066127862,0.005672275790143672,-0.16134871904187215,-0.1541033550678227,-0.15044931748595666,-0.14659378665953166,-0.13914444085168295,0.00022006887920742634
t_SAT_subj.S3,-0.10282761959203808,0.00582517956732513,-0.11410558451863623,-0.10687155190814653,-0.10289245287285925,-0.09878079605717985,-0.09141145236255097,0.00022792959337715842
t_SAT_subj.S4,-0.15072035614563564,0.005325989396611214,-0.16111992578647466,-0.15426606788182665,-0.1507714881948339,-0.1472214553301343,-0.14019894627835489,0.00018868097631967394
t_SAT_subj.S5,-0.011618224598929463,0.0074240488269237985,-0.02633245606889926,-0.016601574172029593,-0.01153298104436595,-0.0065549816693161525,0.0026183232469282943,0.00023950437476117254
t_SAT_subj.S6,-0.01777689669266773,0.0060898550807547995,-0.029551587384174162,-0.021888460156069017,-0.017806215897685156,-0.01379777761868806,-0.005708924791540247,0.00019175324808981363
t_SAT_subj.S7,-0.008069335078657505,0.00632772439647766,-0.0205347648815416,-0.012318664241738601,-0.008083158497514564,-0.003864675499432646,0.004316679055707447,0.0001779473473587823
t_SAT_subj.S8,-0.04630923935209838,0.00597585944692494,-0.05799259518061053,-0.050351812601092456,-0.046376090186509435,-0.042332149336863634,-0.034457701209077665,0.00022110646909315673
t_SAT_subj.S9,-0.05750362033911083,0.004769359196185166,-0.06681319045609438,-0.06070768611893213,-0.057577178456901884,-0.05429368193339669,-0.04807181985399753,0.00016831390961528678
t_FC,0.07055044142387375,0.008414264633086529,0.05414603358386408,0.06515893679397701,0.07051002888321642,0.07590852524541943,0.08717942486584576,0.00012889008074113946
t_FC_std,0.03241119930801857,0.00708183349644939,0.02164614478075888,0.027399380264314016,0.03140123719162012,0.03621477112602703,0.04957640413359276,0.00015104135064779176
t_FC_subj.S1,0.03960909615410435,0.006981113893821221,0.025814324827531543,0.03496177009893797,0.03974591977896343,0.04425363252039509,0.053089786194924035,0.0002819098657467522
t_FC_subj.S10,0.0687580701111524,0.006085639973179151,0.056781886254565254,0.06461654405006867,0.0688039046517622,0.0727605546190466,0.0805349032406417,0.00018953247171171625
t_FC_subj.S11,0.0889436579643748,0.006838682060397932,0.07528206360191439,0.08442206032067358,0.08903818613741528,0.09358142238855457,0.10202588574854828,0.00021611388171301413
t_FC_subj.S12,0.07270152462376575,0.0074968414062616786,0.057808295501189336,0.06769490385028178,0.07270043806472115,0.07777147228216783,0.08744286635881716,0.0003066148012707846
t_FC_subj.S13,0.10590750865643524,0.009004497172897464,0.0869048877218643,0.09997310525599447,0.1061191426004039,0.11223460919770772,0.12212006700982497,0.0006077576349162964
t_FC_subj.S14,0.14254629352033968,0.008351911159188262,0.12608921546853644,0.13700892150345903,0.14287647835576836,0.14819142486702563,0.15875182996176074,0.0004616377310347073
t_FC_subj.S15,0.07826708312041068,0.009009496046515506,0.060394240909780725,0.07221695107603866,0.07832998842488806,0.0843014904750364,0.095663917096846,0.00022984959096878236
t_FC_subj.S16,0.09229899361022376,0.007458753080194763,0.07716209482326007,0.08739449561573048,0.09261817024201581,0.09739071998872093,0.1065870789400992,0.0002489264221959425
t_FC_subj.S2,0.028591563415829045,0.008700304971648325,0.011724532279872853,0.022829779054969843,0.028311216434432265,0.034263407784335884,0.04637457632190445,0.00030347120781924796
t_FC_subj.S3,0.0793106960197206,0.008003127604357112,0.06330841879604548,0.07400088390400296,0.07944194209703581,0.08475366289508084,0.09480777694628693,0.00028087889992035083
t_FC_subj.S4,0.0681415069965713,0.008028614635934411,0.052336604362575194,0.06274878656202984,0.06821941566384854,0.07353761235896628,0.08402976159242563,0.00025469259698599297
t_FC_subj.S5,0.064885905139396,0.009293140295864994,0.046668779164734234,0.05863194282611195,0.06502759712009248,0.07118058498395768,0.08263654108961857,0.00024252684181357763
t_FC_subj.S6,0.047341780329220054,0.008460951035452963,0.030769203403311286,0.04160214387777251,0.04738823059471055,0.05310800186888988,0.06365234980549009,0.0002744013624002374
t_FC_subj.S7,0.049797475716307736,0.008508387184619222,0.032969702314626925,0.04414637661212614,0.04975323170020664,0.055683321901902796,0.06621842839112738,0.00018959254233241534
t_FC_subj.S8,0.0653081311994928,0.008182538483971442,0.049241974880710596,0.059806371268896694,0.06538133324163481,0.070901795835354,0.08114735314472868,0.00024359214802321992
t_FC_subj.S9,0.035871976270757236,0.006904807521993967,0.021932073556239592,0.03131917585040894,0.0358394312319038,0.04058727604359823,0.04919513352024621,0.0002235678781448086
t_contrast,0.0009673384816660482,0.005030973408569983,-0.008958771823101893,-0.0022691155559341086,0.000880474931464539,0.004273867480245345,0.01086793105211046,9.713336641080504e-05
t_contrast_std,0.01683954481913749,0.004639335041535945,0.009703852828220415,0.013593573884922626,0.016214395544519915,0.019344100856526172,0.0276201360717669,0.00014804268433624547
t_contrast_subj.S1,0.0031235231356364595,0.006971723654227366,-0.01022272588654723,-0.0015869953039579611,0.00296851861729152,0.007676515273053033,0.01741517263135898,0.0001740841793363884
t_contrast_subj.S10,0.005239712553181499,0.005806905826946432,-0.00607718071369495,0.001286638026114886,0.0052748273711106484,0.009192106659863095,0.0162326622681985,0.00012409767945781742
t_contrast_subj.S11,-0.004694041616200505,0.006520251033751128,-0.0179646216652163,-0.009053937577782998,-0.004529786749274324,-0.00030646267667398287,0.0076226483815013055,0.00011614253046980067
t_contrast_subj.S12,0.012862021427156827,0.0076678082532059336,-0.0011206434589492009,0.007557106944591052,0.012440811661303054,0.01782857707183178,0.028479054876691844,0.0002952166197637047
t_contrast_subj.S13,-0.009921044440586611,0.006454376973410832,-0.023219481414377966,-0.014109945864378819,-0.009816203326582222,-0.005735114163400308,0.002858223526565589,0.00029691412499765536
t_contrast_subj.S14,-0.00037982230681164514,0.007282035725238445,-0.014567164613155286,-0.005269498346641324,-0.0004838462457611853,0.004267218358911969,0.014477166966075577,0.0002022670606477496
t_contrast_subj.S15,-0.01805429898098166,0.008261564671946093,-0.03484897913340266,-0.023482888393553402,-0.01796324952035607,-0.012301049831334053,-0.0022538242703792483,0.00014892929931529695
t_contrast_subj.S16,-0.0003354038815712884,0.006369273422389619,-0.012965087158244827,-0.004615306788975329,-0.0002567869715669,0.003976960241532176,0.011943701416981025,0.00012575921319400992
t_contrast_subj.S2,-0.016431649839063516,0.008322773185891117,-0.03372248208438882,-0.02188278219758586,-0.016203114246344193,-0.010636408865345857,-0.000976191502788562,0.00031229119756235777
t_contrast_subj.S3,0.009233657292992041,0.0074110205485894975,-0.0047613911301687475,0.004113104013989424,0.009017704493444951,0.014011309030604362,0.024556233179329257,0.000190955495037103
t_contrast_subj.S4,0.0009778570968068208,0.007073908503273759,-0.01328501803468446,-0.0037429413986993475,0.0012563975231298322,0.0057958536434337266,0.014323900667607345,0.0001948753200363763
t_contrast_subj.S5,-0.002183887952331156,0.008684322002423578,-0.01934806265071582,-0.0079233222844802,-0.002063405727158318,0.0035704356481645015,0.01464501007845942,0.000164589082693256
t_contrast_subj.S6,0.008771223043083566,0.007521853351731119,-0.006129722403874426,0.0037949745557791827,0.008758265601730356,0.013837088829408596,0.02347586475734679,0.00014654183291450227
t_contrast_subj.S7,-0.015442342023350835,0.008617702744843825,-0.033255612758141866,-0.021022938233634852,-0.01515724665123231,-0.009486392851676843,0.0005613795755177037,0.00025118452204447964
t_contrast_subj.S8,0.03893752763640567,0.008526056574765278,0.02279120363452441,0.03316394241740475,0.03873056897594105,0.04452540045942607,0.05627223282569767,0.00023296510606920246
t_contrast_subj.S9,0.003738697260517159,0.006946151764222919,-0.009921128774343459,-0.00085223469708582,0.0038043786278325383,0.008296084268840206,0.017703073234179956,0.0001252273368914141
t_SAT:FC,-0.024254217589181504,0.006540753630998541,-0.03714259354418177,-0.02851218972822268,-0.024191369185470775,-0.020072831070737655,-0.011268608005508527,0.00013896445876690168
t_SAT:FC_std,0.023126855294248475,0.005553051344513591,0.01411053356317712,0.019252965551820198,0.02246671356559718,0.026240247229587947,0.03551995972832874,0.00015234773966415195
t_SAT:FC_subj.S1,-0.0027891248867241434,0.00877832632614275,-0.019757042782476676,-0.008724377625298173,-0.0028668696806596634,0.003066025580612825,0.014407714138444844,0.00036510006664327535
t_SAT:FC_subj.S10,-0.01613017893745585,0.007700212170148071,-0.031040596195185094,-0.02130487193006245,-0.016102057977184236,-0.011028862643886965,-0.0005368008977127345,0.0002300098104674245
t_SAT:FC_subj.S11,-0.030801649314218554,0.008959025435196836,-0.047775551820122164,-0.037068012902199556,-0.0308672767392105,-0.02478401527520157,-0.012787050974873218,0.00027372459763126114
t_SAT:FC_subj.S12,-0.031133527641116855,0.008108247963259044,-0.0471204970473962,-0.03652922867044965,-0.031112090081594778,-0.02568904031111821,-0.0152218140896946,0.00031355111604162907
t_SAT:FC_subj.S13,-0.05887948082548937,0.009770280481867224,-0.07741329711149952,-0.06559591593705533,-0.05896914782760804,-0.052458438629726045,-0.03921453917371203,0.0006287212887395738
t_SAT:FC_subj.S14,-0.04077434888718683,0.0087844776225007,-0.057908371702024966,-0.046797789498237055,-0.040915815354147324,-0.03497762590573358,-0.022967596465346355,0.000490486108200367
t_SAT:FC_subj.S15,-0.02127625479120979,0.011285931650612499,-0.043524863582684696,-0.02876220956759187,-0.021346780807316043,-0.013730474197567656,0.0006757185237772599,0.0002625013933733398
t_SAT:FC_subj.S16,-0.06011878983297296,0.009398155920200069,-0.07842650833761612,-0.06658717839059575,-0.06012695502188732,-0.05357987783550658,-0.04167558592002075,0.00031521940937770073
t_SAT:FC_subj.S2,0.008845295867312575,0.010316646754335159,-0.011726286102598212,0.0020905875513531798,0.008906419964405173,0.015780980493632836,0.029150494429772862,0.00036153984647667827
t_SAT:FC_subj.S3,-0.02833293167089222,0.009535640623405338,-0.0467244288989406,-0.0346789455805369,-0.028431336214594448,-0.021990446185501847,-0.009399006683524176,0.00033453145604896373
t_SAT:FC_subj.S4,-0.027320542446624182,0.009081831361499941,-0.044880552730081166,-0.03358344862143509,-0.02735165837014211,-0.021171019001433235,-0.009643952808616213,0.00028002680887449576
t_SAT:FC_subj.S5,-0.035432116996665215,0.012534813341850099,-0.060575816847723826,-0.04365229534439457,-0.03524925348707449,-0.026811804943734526,-0.011432465679234609,0.0003600701415467699
t_SAT:FC_subj.S6,-0.016766367544203017,0.010284595528975916,-0.03662828847236936,-0.02385138460690287,-0.016806954101547405,-0.009805947754954011,0.0036010314579058966,0.0003246171668213401
t_SAT:FC_subj.S7,-0.008951167653743337,0.010592116095543952,-0.029766168665933755,-0.015961196681465242,-0.00912554953932821,-0.0019034947311092482,0.012584401507770952,0.0002344516169767117
t_SAT:FC_subj.S8,-0.01697091324905395,0.01005339020960998,-0.036412579891060635,-0.023781656325477733,-0.016970011966576742,-0.010367386243046207,0.0026477741596315565,0.00030313847825210377
t_SAT:FC_subj.S9,-0.0018485778537815417,0.0083748815191476,-0.017917819262268722,-0.007483416055765697,-0.0019396719949584043,0.0036576021953572055,0.01488969458058189,0.00025778987109032094
t_SAT:contrast,-0.01120330197135547,0.004141984918377598,-0.01943777157307987,-0.013814465573305568,-0.01118301319407395,-0.008608567741240565,-0.0027064750913539572,0.00012294726889774897
t_SAT:contrast_std,0.009757851838533721,0.0049654837223007346,0.0010918117752551713,0.006199605793283713,0.009542161576345257,0.012857256934229237,0.020200105437434418,0.00029222166673440646
t_SAT:contrast_subj.S1,-0.0149940930309274,0.007527841313682265,-0.030979137838808547,-0.019844819925491315,-0.014436389891039226,-0.010012544897594627,-0.0010409727392871855,0.0001986927042492146
t_SAT:contrast_subj.S10,-0.011720007705048194,0.006434926256337241,-0.02455831193252002,-0.015780524644082552,-0.011525749833517888,-0.0077553071665867335,0.0009718744015261606,0.0001386898292063615
t_SAT:contrast_subj.S11,-0.009168524971904032,0.007364693031428597,-0.023010752513334527,-0.013970433365437697,-0.009681010513196166,-0.0046943837227921,0.0065744796500193,0.00015165463291601824
t_SAT:contrast_subj.S12,-0.022216191749866034,0.008904003369733038,-0.04146434090256078,-0.0280621518109996,-0.021432341033184983,-0.015478361625823082,-0.007771554485314149,0.00038423642042837136
t_SAT:contrast_subj.S13,-0.005580304017151192,0.007144957735097536,-0.018150644915310866,-0.010525491857088166,-0.006161356194282411,-0.0009674534072094797,0.009944381997097348,0.0003463509255561354
t_SAT:contrast_subj.S14,-0.018357479538000963,0.008471994707237232,-0.036857937317840594,-0.023679882594404164,-0.017509821602022274,-0.012309819093402782,-0.003946617987061193,0.00031993763766305773
t_SAT:contrast_subj.S15,-0.014788924010292652,0.00860844650325544,-0.03338533600797644,-0.019768449505251952,-0.014148583195212571,-0.009520499661891026,0.0018326666145667414,0.00018784995630064766
t_SAT:contrast_subj.S16,-0.01332174330895223,0.007004992667954337,-0.027595118354871308,-0.017686501855789724,-0.013058376209801933,-0.00890962230210499,0.0004003130232464458,0.0001600742669850451
t_SAT:contrast_subj.S2,-0.00018785268152848628,0.009874802172072221,-0.016080854256689085,-0.007685346161795996,-0.0012280143853723394,0.0061144301536992796,0.021924574931154253,0.0004537759545297427
t_SAT:contrast_subj.S3,-0.017480477264182764,0.008170488046193403,-0.035159346403047215,-0.02263887467443135,-0.01660534589744874,-0.011626401480355372,-0.0033095880103329745,0.0002671421778664968
t_SAT:contrast_subj.S4,-0.0067161399192873375,0.007641864975564675,-0.02029891295003126,-0.011953955389883367,-0.007371997170174177,-0.001935781378217663,0.00952662171274388,0.00024903610749186286
t_SAT:contrast_subj.S5,-0.012142856574312367,0.008750591984768076,-0.030579211321530905,-0.017096604270515372,-0.011971076495513183,-0.007003920858968983,0.005639184376178122,0.00017452685648270002
t_SAT:contrast_subj.S6,-0.009452572187862157,0.007812372903470576,-0.0247055722289638,-0.014341693848661359,-0.009751659742076299,-0.004909434247951955,0.006935954748815747,0.00018146434785346004
t_SAT:contrast_subj.S7,-0.001688001154179689,0.010029262304622458,-0.0175146834609241,-0.009282345080122684,-0.00303812909497108,0.004529067825298862,0.021028420154538843,0.0004071697841080901
t_SAT:contrast_subj.S8,-0.013143188052638317,0.00820024873466574,-0.030908320049125804,-0.018162857814803382,-0.012500105291144696,-0.007949953073880162,0.0020231158919006495,0.00019576226212150157
t_SAT:contrast_subj.S9,-0.00884729542487719,0.007652290969853929,-0.023602008325002123,-0.013756270785179842,-0.009245435816449411,-0.004284067739899762,0.0075705831854472015,0.00016479657359856837
t_FC:contrast,-0.005997595040532919,0.005166011250769826,-0.015647962278397154,-0.009343921275651649,-0.006311287196005699,-0.002570520030745986,0.004514072449868547,0.00036713593417144884
t_FC:contrast_std,0.005141324632290926,0.003946093496202083,0.0001547149881538343,0.002018250524647094,0.0043251731498947675,0.007481772919739492,0.014715609777132684,0.00024179695962979285
t_FC:contrast_subj.S1,-0.004912848069300899,0.006866886677429614,-0.017521559414612004,-0.009141055358588382,-0.005643848022294876,-0.0007164771519727103,0.010041374292469506,0.0003739852442364609
t_FC:contrast_subj.S10,-0.004668064588181634,0.006638557403012531,-0.016679413994530927,-0.008894761370621557,-0.005378093436681367,-0.0006280382860264777,0.009725043365100931,0.0003687982888742506
t_FC:contrast_subj.S11,-0.004894911664027124,0.006857275958355144,-0.01754831250185101,-0.009113864254655223,-0.005664199122846287,-0.0007366178825676667,0.00964082488380242,0.0003662567681540069
t_FC:contrast_subj.S12,-0.004596882849324259,0.006886202435100021,-0.01714079751811704,-0.008899795647942648,-0.005375642953063212,-0.0002808023836560151,0.01023487542671299,0.00038871289212418875
t_FC:contrast_subj.S13,-0.003624118112046005,0.007387489166070728,-0.016069011670140472,-0.008305701028146784,-0.00482193333032244,0.0007816678350142554,0.012381321930672637,0.00044392356201296615
t_FC:contrast_subj.S14,-0.007635652114645092,0.007155806846392185,-0.022587393033250972,-0.01186494322808531,-0.007274103222706839,-0.003183079054090033,0.006353164226859942,0.0003742855953668487
t_FC:contrast_subj.S15,-0.003921904089244617,0.0077318183231473445,-0.016996748868402932,-0.0086834834683008,-0.005067198427732719,0.0004909995780908313,0.013885791305792528,0.00040075072212455293
t_FC:contrast_subj.S16,-0.006261715806662679,0.006673584698725273,-0.019453784463035653,-0.010292888919552599,-0.006463280483339776,-0.0021002399175648213,0.007326553843323778,0.00036007197138512463
t_FC:contrast_subj.S2,-0.009324630240501413,0.007666120011189579,-0.026922922443680376,-0.013687541858017252,-0.008408964851087043,-0.004709812021980763,0.004264834782380114,0.00039564552579705425
t_FC:contrast_subj.S3,-0.0055340820326774875,0.007084853579783109,-0.01897235339573132,-0.009819550214390984,-0.006086522836892965,-0.001227928524991432,0.009472511917816655,0.0003740046868422114
t_FC:contrast_subj.S4,-0.006556805924214981,0.007031174228564044,-0.020487422938399523,-0.010649229606491766,-0.006668232281152417,-0.0022932906044717555,0.007749192207860273,0.0003687943419341283
t_FC:contrast_subj.S5,-0.0052033610662194415,0.007487288093876147,-0.019146495025481124,-0.009650193193618262,-0.005958103658942539,-0.0008706961167979678,0.010794694442896165,0.0003786274269580392
t_FC:contrast_subj.S6,-0.01001340021336715,0.008188349045132758,-0.029744780061189725,-0.014518566591870483,-0.008905370233627825,-0.005128516088180313,0.0041470358144620354,0.00040921772051220374
t_FC:contrast_subj.S7,-0.004986092838841057,0.007363301489333817,-0.018591572112060223,-0.00937431656493251,-0.005795408411191555,-0.0006595593141043282,0.010921249535053171,0.00037574234125164525
t_FC:contrast_subj.S8,-0.008818541240622627,0.007442480942397573,-0.02571282478400542,-0.013040680162085302,-0.00805674371396706,-0.004326838066939204,0.004767986816653733,0.00037842331281059304
t_FC:contrast_subj.S9,-0.005361763365112635,0.007062947093165494,-0.019127530598471845,-0.009766324699415775,-0.005946429172824352,-0.0010383394033207302,0.009278701855105511,0.00036729572672386946
t_SAT:FC:contrast,0.011541736860235444,0.00670458204926763,-0.001097471021237858,0.007000502154433393,0.011320648769386758,0.015899641228485403,0.024951521113925703,0.0004862425465916206
t_SAT:FC:contrast_std,0.00652656365236231,0.004976130168032087,0.0003380935990598849,0.0025454322894696456,0.0055895064125230445,0.00941897434149197,0.01819725735152423,0.00031052938548555166
t_SAT:FC:contrast_subj.S1,0.01198795901074551,0.008618100754666992,-0.004982173064333968,0.006522240704744063,0.01162755608746907,0.017589955069109185,0.029722745775358307,0.0004754583680423965
t_SAT:FC:contrast_subj.S10,0.011991044581675181,0.008221748395769895,-0.004868981780861925,0.006838737280846703,0.011746773415545086,0.01743172206760106,0.0287067431285739,0.00046373808279505103
t_SAT:FC:contrast_subj.S11,0.011585892370965498,0.008789129625750649,-0.005885090609729686,0.0061506691991686305,0.011185991926122239,0.01719715105514418,0.03031237918835515,0.00047033982044078867
t_SAT:FC:contrast_subj.S12,0.016445563497095483,0.009192671566643246,0.001264975951065844,0.009766180703795611,0.015530162174340105,0.021882698678827354,0.037530986086781015,0.0005214957306111265
t_SAT:FC:contrast_subj.S13,0.010394184620474855,0.008969871416871505,-0.008958966775689147,0.005220969057129172,0.010529777692061846,0.016059470493644923,0.028163664763804837,0.0005343304103297183
t_SAT:FC:contrast_subj.S14,0.007974831840998963,0.009928425354571382,-0.014744986974454526,0.002550299884119025,0.008873622688290833,0.014441602523546516,0.025158985531010238,0.0005699333711910395
t_SAT:FC:contrast_subj.S15,0.011352119047429592,0.009482645375179467,-0.008184304024092644,0.00576551931442966,0.01109869573083179,0.01724194283760208,0.03099030749894121,0.0004820727323212782
t_SAT:FC:contrast_subj.S16,0.010803668054099538,0.00916411974241751,-0.008763515296805587,0.005448065336219192,0.010776239448799935,0.01669842238294454,0.02912627757669102,0.0005072692012681372
t_SAT:FC:contrast_subj.S2,0.011765472462241544,0.009069997619554016,-0.00685854132105479,0.006227820251728078,0.011583625233745221,0.017431334982746134,0.030287963450022805,0.0004847736126328423
t_SAT:FC:contrast_subj.S3,0.01535857026469045,0.009280519399533506,-0.00035066559783155727,0.009085747649294306,0.014543900179855997,0.020736865600608903,0.0358060784605793,0.0004982164678088363
